data_execucao,league,player,nationality,position,team,age,birth_year,gk_games,gk_games_starts,gk_minutes,gk_goals_against_x,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_draws,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed_x,gk_pens_saved_x,gk_pens_missed_x,minutes_90s,gk_goals_against_y,gk_pens_allowed_y,gk_pens_saved_y,gk_pens_missed_y,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,scraped_at
2026-05-22,Série A,Anderson,brBRA,GK,Chapecoense,28-078,1998,4.0,4.0,360.0,8.0,2.0,22.0,15.0,68.2,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Anthoni,brBRA,GK,Internacional,24-119,2002,5.0,5.0,450.0,6.0,1.2,22.0,16.0,72.7,2.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Lucas Arcanjo,brBRA,GK,Vitória,27-287,1998,12.0,12.0,1080.0,15.0,1.25,50.0,39.0,74.0,4.0,0.0,4.0,4.0,33.3,4.0,2.0,2.0,0.0,12.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Gabriel Brazão,brBRA,GK,Santos,25-229,2000,14.0,14.0,1260.0,23.0,1.64,54.0,35.0,64.8,3.0,0.0,6.0,3.0,21.4,4.0,4.0,0.0,0.0,14.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Cássio,brBRA,GK,Cruzeiro,38-350,1987,5.0,5.0,421.0,10.0,2.14,24.0,14.0,58.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Matheus Cunha,brBRA,GK,Cruzeiro,24-363,2001,9.0,8.0,749.0,11.0,1.32,22.0,13.0,59.1,4.0,0.0,2.0,4.0,50.0,2.0,2.0,0.0,0.0,8.3,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Diogenes,brBRA,GK,Santos,25-136,2001,2.0,2.0,180.0,2.0,1.0,8.0,6.0,75.0,1.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Éverson,brBRA,GK,Atlético Mineiro,35-304,1990,16.0,16.0,1440.0,22.0,1.37,67.0,46.0,68.7,6.0,0.0,7.0,3.0,18.8,1.0,1.0,0.0,0.0,16.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Fábio,brBRA,GK,Fluminense,45-234,1980,16.0,16.0,1440.0,21.0,1.31,74.0,55.0,74.3,9.0,0.0,4.0,3.0,18.8,2.0,2.0,0.0,0.0,16.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Gabriel,brBRA,GK,Vitória,33-237,1992,3.0,3.0,270.0,7.0,2.33,10.0,3.0,30.0,1.0,0.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Léo Jardim,brBRA,GK,Vasco da Gama,31-063,1995,16.0,16.0,1440.0,25.0,1.56,68.0,44.0,64.7,5.0,0.0,6.0,1.0,6.3,1.0,1.0,0.0,0.0,16.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Kauê,brBRA,GK,Corinthians,22-103,2004,2.0,2.0,180.0,3.0,1.5,17.0,14.0,82.4,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Léo,brBRA,GK,Bahia,35-242,1990,8.0,8.0,720.0,12.0,1.5,44.0,34.0,77.3,2.0,0.0,3.0,1.0,12.5,2.0,2.0,0.0,0.0,8.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Léo,brBRA,GK,Chapecoense,35-242,1990,7.0,7.0,630.0,11.0,1.57,42.0,32.0,76.2,1.0,0.0,2.0,1.0,14.3,1.0,1.0,0.0,0.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Carlos Miguel,brBRA,GK,Palmeiras,27-225,1998,16.0,16.0,1440.0,13.0,0.81,61.0,48.0,78.7,10.0,0.0,1.0,5.0,31.3,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Pedro Morisco,brBRA,GK,Coritiba,22-132,2004,4.0,4.0,325.0,5.0,1.38,26.0,21.0,80.8,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Neto,brBRA,GK,Botafogo (RJ),36-307,1989,8.0,8.0,720.0,13.0,1.62,41.0,29.0,70.7,3.0,0.0,3.0,1.0,12.5,1.0,1.0,0.0,0.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,Otávio,brBRA,GK,Cruzeiro,20-146,2005,3.0,3.0,270.0,5.0,1.67,7.0,4.0,57.1,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
2026-05-22,Série A,João Paulo,brBRA,GK,Bahia,30-327,1995,1.0,0.0,46.0,4.0,7.83,8.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-22 22:49:44.602924
